Date,Time,Latitude,Longitude,Altitude,PM2.5,PM10,Temperature,Pressure,Humidity,Wind Speed
2025-03-09,20:46:32,28.6139,77.209,504.5,25.3,28,31.8,959.66,33.39,8.29
2025-03-09,20:47:33,28.6139,77.209,530.5,16,33.1,26.6,996.62,50.92,9.32
2025-03-09,20:48:33,28.6139,77.209,507.8,29.9,36.6,20.93,950.81,51.9,7.87
2025-03-09,20:49:34,28.6139,77.209,533.9,15.5,21.1,31.23,985.53,48.14,3.33
2025-03-09,20:50:35,28.6139,77.209,542.3,10.9,22.3,26.78,956.72,30.48,4.42
2025-03-09,20:51:36,28.6139,77.209,514.9,6.4,18.1,22.57,988.76,38.04,1.63
2025-03-09,20:52:36,28.6139,77.209,512.3,46.8,59.5,34.66,996.29,38.13,10.2
2025-03-09,20:53:37,28.6139,77.209,522.8,12.8,18.4,20.64,1006.98,60.52,8.46
2025-03-09,20:54:37,28.6139,77.209,514.8,48.6,67.1,37.85,979.13,62.7,0.47
2025-03-09,20:55:38,28.6139,77.209,504.1,26.2,32.3,24.05,1012.53,89.37,3.2
2025-03-09,20:56:39,28.6139,77.209,503.6,8,24.9,23.39,981.52,66.57,5.51
2025-03-09,20:57:39,28.6139,77.209,521.9,33.1,46.1,38.44,1009.17,48.27,4.58
2025-03-09,20:58:40,28.6139,77.209,544.2,27.8,37.9,37.8,1005.47,53.15,5.58
2025-03-09,20:59:41,28.6139,77.209,528.7,34.9,51.7,23.15,1008.5,36.33,3.11
2025-03-09,21:00:41,28.6139,77.209,545.1,17.2,33.3,23.39,1019.18,66.63,10.92
2025-03-09,21:01:42,28.6139,77.209,506,49.6,67.8,34.33,964.25,84.85,6.12
2025-03-09,21:02:43,28.6139,77.209,514.2,36.7,40.4,35.4,1019.18,85.81,11.42
2025-03-09,21:03:43,28.6139,77.209,549.3,19,23.1,30.13,952.55,38.11,4.49
2025-03-09,21:04:44,28.6139,77.209,534.4,37.3,47.4,37.32,974.27,38.12,9.4
2025-03-09,21:05:45,28.6139,77.209,514.7,37.6,49.7,29.08,1000.38,46.98,1.79
2025-03-09,21:06:45,28.6139,77.209,505.7,11,31,38.39,958.68,88.06,10.25
2025-03-09,21:07:46,28.6139,77.209,542.1,40.3,60.1,29.26,954.82,57.67,10.65
2025-03-09,21:08:46,28.6139,77.209,545.8,9.9,27.5,29.36,1019.75,69.18,12.28
2025-03-09,21:09:47,28.6139,77.209,534.8,10.8,20.6,36.86,1019.95,85.98,7.77
2025-03-09,21:10:48,28.6139,77.209,547.5,46,57.6,39.08,998.65,77.74,12.66
2025-03-09,21:11:48,28.6139,77.209,547.3,34.2,48.5,33.01,963.59,34.84,7.14
2025-03-09,21:12:49,28.6139,77.209,542.9,7.1,14.5,35.21,958.64,65.54,4.8
2025-03-09,21:13:50,28.6139,77.209,514.6,32.8,44.6,29.18,979.53,74.47,6.66
2025-03-09,21:14:51,28.6139,77.209,522.9,31.6,48,32.99,976.48,77.57,13.3
2025-03-09,21:15:52,28.6139,77.209,511.4,36.3,49,38.64,977.41,37.12,2.15
2025-03-09,21:16:52,28.6139,77.209,538.8,48,51.1,25.04,964.14,37.14,4.68
2025-03-09,21:17:53,28.6139,77.209,523,48.4,54.8,30.9,984.37,39.88,3.57
2025-03-09,21:18:53,28.6139,77.209,503,6.6,20.1,29.06,958.25,46.98,8.33
2025-03-09,21:19:54,28.6139,77.209,501,11.4,21.8,28.16,970.95,42.24,8
2025-03-09,21:20:55,28.6139,77.209,538.9,47.7,65.8,29.72,960.27,80.05,2.25
2025-03-09,21:21:56,28.6139,77.209,503.1,27.1,41.6,39.52,1014.75,39.95,7.13
2025-03-09,21:22:56,28.6139,77.209,520,7.9,20.1,21.94,999.04,75.07,9.47
2025-03-09,21:23:57,28.6139,77.209,526.6,5.2,15.9,38.71,983.73,50.25,10.51
2025-03-09,21:24:58,28.6139,77.209,501.8,25.6,35.1,29.06,988.51,31.4,0.88
2025-03-09,21:25:58,28.6139,77.209,540.7,27.6,30.2,32.09,1016.06,72.47,1.35
2025-03-09,21:26:59,28.6139,77.209,534.9,20.5,28.6,28.28,986.13,46.77,11
2025-03-09,21:27:59,28.6139,77.209,524.7,11.5,24.8,38.51,951.97,33.25,4.25
2025-03-09,21:29:00,28.6139,77.209,520.6,9.3,24.2,38.29,1006.3,84.6,2.15
2025-03-09,21:30:01,28.6139,77.209,523.8,32.6,48.2,25.89,981.49,33.63,11.06
2025-03-09,21:31:01,28.6139,77.209,512,26.7,41.7,35.86,984.5,70.67,10.23
2025-03-09,21:32:02,28.6139,77.209,510.5,28.5,39,22.83,1015.77,84.96,3.01
2025-03-09,21:33:04,28.6139,77.209,537.7,44.7,61.8,38.6,967.64,77.88,4.95
2025-03-09,21:34:04,28.6139,77.209,521.7,8.3,11.1,33.82,975.33,58.82,13.08
2025-03-09,21:35:07,28.6139,77.209,528.8,6.3,19,36.62,971.57,87.97,6.11
2025-03-09,21:36:07,28.6139,77.209,513.4,11.9,28.3,21.43,1007.4,74.96,10.25
2025-03-09,21:37:08,28.6139,77.209,532.4,33.3,36.6,27.62,1019.58,41.14,14.31
2025-03-09,21:38:09,28.6139,77.209,505.8,18,33,20.23,960.62,51.32,5.08
2025-03-09,21:39:09,28.6139,77.209,543.4,34.8,45.9,26.24,1015.39,88.51,9.43
2025-03-09,21:40:10,28.6139,77.209,524.3,7.8,16.4,22.72,950.46,60.54,8.01
2025-03-09,21:41:11,28.6139,77.209,544.7,13.4,28.5,25.63,1016.28,61.67,11.97
2025-03-09,21:42:12,28.6139,77.209,514.6,25,41.1,24.64,990.48,82.77,2
2025-03-09,21:43:12,28.6139,77.209,507.6,37.4,53.8,25.19,982.19,42.63,6.3
2025-03-09,21:44:13,28.6139,77.209,539.1,21.8,33.8,25.79,1018.96,83.95,9.39
2025-03-09,21:45:14,28.6139,77.209,527.6,40.5,51.1,28.64,990.13,39.86,13.56
2025-03-09,21:46:15,28.6139,77.209,538.5,22.7,34.8,20.57,978.91,62.14,3.87
2025-03-09,21:47:15,28.6139,77.209,532.6,44.7,64.3,37.8,991.59,50.99,5.88
2025-03-09,21:48:16,28.6139,77.209,545.6,25.3,43.2,24.55,978.1,55.66,3.21
2025-03-09,21:49:17,28.6139,77.209,513.5,18.2,25,34.77,999.1,68.59,11.21
2025-03-09,21:50:18,28.6139,77.209,503.1,33.5,48.2,31.76,1009.6,39.24,10.6
2025-03-09,21:51:18,28.6139,77.209,525.3,48.7,54,27.36,1002.67,69.53,3.99
2025-03-09,21:52:19,28.6139,77.209,502.9,39.3,49.2,25.94,1019.31,77.49,1.01
2025-03-09,21:53:19,28.6139,77.209,519.1,16.4,23.2,36.86,989.15,53.97,1.32
2025-03-09,21:54:20,28.6139,77.209,549.5,43.1,60.7,20.64,956.83,39.97,9.98
2025-03-09,21:55:21,28.6139,77.209,524.3,32.1,46.1,22,950.97,58.93,0.84
2025-03-09,21:56:21,28.6139,77.209,529.8,6,12.9,39.27,997.58,71.51,13.66
2025-03-09,21:57:22,28.6139,77.209,530.8,28.4,44.2,33.69,1011.68,44.61,3.81
2025-03-09,21:58:23,28.6139,77.209,502.7,36.9,39.6,33.9,989.74,68.5,7.91
2025-03-09,21:59:23,28.6139,77.209,510.2,8.6,14.4,21.94,999,39.98,4.96
2025-03-09,22:00:24,28.6139,77.209,541,26.5,39.1,25.74,978.11,75.79,3.3
2025-03-09,22:01:25,28.6139,77.209,513.3,46.3,50.4,26.94,992.28,63.1,7.83
2025-03-09,22:02:25,28.6139,77.209,521.9,44.9,53.3,24.13,986.72,48.22,3.47
2025-03-09,22:03:26,28.6139,77.209,545.8,37,53.8,34.05,1011.61,39.9,1.33
2025-03-09,22:04:27,28.6139,77.209,520.8,9,13.5,31.66,997.58,80.87,12.42
2025-03-09,22:05:27,28.6139,77.209,534.5,34.7,48.5,24.09,1001.32,38.21,5.56
2025-03-09,22:06:28,28.6139,77.209,543.4,38.1,45.2,22.44,1018.91,59.92,3.5
2025-03-09,22:07:29,28.6139,77.209,543.2,33.2,41.2,34.2,957.01,60.35,1.03
2025-03-09,22:08:29,28.6139,77.209,539.8,25.5,35.5,26.55,953.14,85.48,6.38
2025-03-09,22:09:30,28.6139,77.209,528.5,24.2,38.8,33.84,970.79,56.61,3.65
2025-03-09,22:10:31,28.6139,77.209,531.8,8.9,21.1,23.15,999.1,35.9,5.11
2025-03-09,22:11:32,28.6139,77.209,501.2,10.2,25.2,20.54,990.81,67.86,13.92
2025-03-09,22:12:32,28.6139,77.209,547.8,25.1,42,30.91,956.66,46.45,6.2
2025-03-09,22:13:33,28.6139,77.209,545.8,12.3,15.4,26.04,951.18,39.92,9.85
2025-03-09,22:14:34,28.6139,77.209,548.1,49.2,62.8,26.33,1009.28,34.75,14.15
2025-03-09,22:15:34,28.6139,77.209,530.4,19.2,27.1,28.35,981.52,38,6.67
2025-03-09,22:16:35,28.6139,77.209,523.8,11.7,17.5,33.36,980.28,51.29,4.7
2025-03-09,22:17:36,28.6139,77.209,544.2,5.6,15.6,25.73,960.2,71.81,9.75
2025-03-09,22:18:37,28.6139,77.209,503.7,35.8,55.4,32.28,1001.56,41.29,1.45
2025-03-09,22:19:37,28.6139,77.209,505.2,14.4,32.1,32,985.02,88.48,3.38
2025-03-09,22:20:38,28.6139,77.209,515.4,10.2,12.6,31.51,986.32,56.01,12.87
2025-03-09,22:21:39,28.6139,77.209,518.3,23.8,37,37.24,970.91,75.74,6.39
2025-03-09,22:22:39,28.6139,77.209,515.8,43.5,59.5,38.61,969.69,37.21,3.44
2025-03-09,22:23:40,28.6139,77.209,504.1,48.3,54.3,34.07,975.32,53.24,3.58
2025-03-09,22:24:40,28.6139,77.209,505.7,35.7,47.2,26.23,961.31,68.23,9.77
2025-03-09,22:25:41,28.6139,77.209,545.1,39.2,45.5,27.69,1012.06,31.51,2.45
2025-03-09,22:26:42,28.6139,77.209,539.4,30.6,46,27.93,971.43,43.01,12.22
2025-03-09,22:27:42,28.6139,77.209,514.5,46.7,62.6,24.72,965.59,30.35,10.77
2025-03-09,22:28:43,28.6139,77.209,503.6,44.7,51.8,31.27,976.01,49.75,6.25
2025-03-09,22:29:44,28.6139,77.209,539.2,44.5,63,38.84,986.22,47.39,7.16
2025-03-09,22:30:44,28.6139,77.209,531.6,6.5,11.8,31.62,1004.86,74.13,8.32
2025-03-09,22:31:45,28.6139,77.209,517.3,18.5,30.4,35.69,975.72,65.27,9.6
2025-03-09,22:32:45,28.6139,77.209,532.3,14,18.4,37.93,974.33,43.21,11.5
2025-03-09,22:33:46,28.6139,77.209,510.4,32.3,39.4,26.15,998.64,41.47,7.46
2025-03-09,22:34:47,28.6139,77.209,547.7,19.2,38.7,28.81,993.37,79.49,2.71
2025-03-09,22:35:47,28.6139,77.209,511.5,45.8,63.8,25.99,1011.02,55.34,11.11
2025-03-09,22:36:48,28.6139,77.209,529.9,40.8,53.1,39.9,968.92,39.59,0.71
2025-03-09,22:37:49,28.6139,77.209,512.5,39.2,53.9,37.77,960.09,62.33,3.79
2025-03-09,22:38:50,28.6139,77.209,530.9,41.5,44.9,22.39,969.15,72.95,11.47
2025-03-09,22:39:51,28.6139,77.209,545.1,50,61.3,26.48,980.93,85.06,8.77
2025-03-09,22:40:51,28.6139,77.209,507.1,25.5,36.2,21.93,981.29,76.22,8.74
2025-03-09,22:41:52,28.6139,77.209,549.6,45.6,51.6,27.28,962.82,84.64,13.92
2025-03-09,22:42:53,28.6139,77.209,511.4,12.8,23,23.12,963.69,67.97,1.65
2025-03-09,22:43:53,28.6139,77.209,548.5,44.8,60.6,31.38,1005.09,81.54,10.35
2025-03-09,22:44:54,28.6139,77.209,500.8,41.9,60.3,37.27,951.92,71.72,14.98
2025-03-09,22:45:55,28.6139,77.209,524.7,16.9,34.2,24.89,966.93,39.63,9.15
2025-03-09,22:46:55,28.6139,77.209,534.4,46.2,61.3,35.33,1007.07,65.41,10
2025-03-09,22:47:56,28.6139,77.209,509,37.5,56.9,33.46,1017.99,37.5,13.34
2025-03-09,22:48:57,28.6139,77.209,523,44.7,59.7,39.45,988.11,49.36,0.22
2025-03-09,22:49:58,28.6139,77.209,537.2,13.6,19.7,28.01,985.24,65.7,13.34
2025-03-09,22:50:58,28.6139,77.209,542.8,46.1,63,28.17,990.39,75.11,4.53
2025-03-09,22:51:59,28.6139,77.209,513.2,35.4,47,22.44,1014.53,56.77,14.92
2025-03-09,22:52:59,28.6139,77.209,536.6,22.5,37.9,31.43,969.93,84.75,5.14
2025-03-09,22:54:00,28.6139,77.209,501.5,43.5,45.5,30.21,958.42,80.15,2.33
2025-03-09,22:55:01,28.6139,77.209,536.2,32.5,46.1,29.39,1018.26,46.32,11.88
2025-03-09,22:56:01,28.6139,77.209,519.4,15.1,19.5,21.22,965.18,31.09,7.76
2025-03-09,22:57:02,28.6139,77.209,529.3,6.3,20.2,34.75,1010.59,75.95,8.71
2025-03-09,22:58:03,28.6139,77.209,516.1,14.2,33.5,38.66,1013.91,46.24,9.13
2025-03-09,22:59:03,28.6139,77.209,523.3,10.5,14.4,32.38,1012.22,59.45,12.4
2025-03-09,23:00:04,28.6139,77.209,506.2,31.5,39.8,29.74,974.28,30.53,11.14
2025-03-09,23:01:05,28.6139,77.209,549.3,8.2,19.6,36.39,1006.62,45.56,14.54
2025-03-09,23:02:06,28.6139,77.209,512.1,45.1,56.8,38.35,1017.66,54.28,11.22
2025-03-09,23:03:06,28.6139,77.209,534.2,5.8,8.9,23.03,962.27,66.41,2.6
2025-03-09,23:04:07,28.6139,77.209,506.2,5.3,20.6,36.11,953.74,71.95,8.69
2025-03-09,23:05:08,28.6139,77.209,535.3,45.3,64.5,27.02,1005.14,75.25,9.06
2025-03-09,23:06:08,28.6139,77.209,538.7,6.5,16,21.84,993.52,53.57,13.74
2025-03-09,23:07:09,28.6139,77.209,512,32.4,37.5,27.13,957.47,83.95,2.98
2025-03-09,23:08:10,28.6139,77.209,507.2,39.8,46.2,25.56,978.07,69.62,3.91
2025-03-09,23:09:10,28.6139,77.209,534.9,27.5,32,32.7,970.3,47.09,10.31
2025-03-09,23:10:11,28.6139,77.209,528.9,49.2,59.4,39.86,973.57,85.15,3.81
2025-03-09,23:11:12,28.6139,77.209,525.1,23.4,29.2,32.08,977.44,80.71,9.32
2025-03-09,23:12:12,28.6139,77.209,537.6,14.9,34.5,26.83,1004.66,76.37,10.19
2025-03-09,23:13:13,28.6139,77.209,529.2,36.1,41.6,38.85,973.43,60.19,5.11
2025-03-09,23:14:13,28.6139,77.209,506.5,26.2,38.7,23.07,961.09,79.18,3.28
2025-03-09,23:15:15,28.6139,77.209,522.6,38,49.5,36.75,974.25,81.74,12.82
2025-03-09,23:16:15,28.6139,77.209,545.9,10.5,27.6,37.67,1001.29,80.75,11.01
2025-03-09,23:17:16,28.6139,77.209,524.6,28,38.3,33.95,984.66,41.59,10.51
2025-03-09,23:18:17,28.6139,77.209,542.8,35.8,53.7,35.82,965.49,87.87,9
2025-03-09,23:19:17,28.6139,77.209,520.5,28.2,46.1,27.4,954.32,42.44,1.64
2025-03-09,23:20:18,28.6139,77.209,517.5,9.7,16.7,38.97,986.48,75.32,12.63
2025-03-09,23:21:19,28.6139,77.209,517.1,36,54.1,39.41,1013.13,76.76,4.07
2025-03-09,23:22:19,28.6139,77.209,519.4,23.3,27.4,31.52,1018.86,35.88,5.15
2025-03-09,23:23:20,28.6139,77.209,505.5,44.7,52.6,26.92,980.39,43.67,0.7
2025-03-09,23:24:21,28.6139,77.209,537.7,36.6,53,39.3,1009.2,58.59,5.18
2025-03-09,23:25:21,28.6139,77.209,509.6,44.2,51.3,23.38,985.84,46.06,1.68
2025-03-09,23:26:22,28.6139,77.209,500.5,28.2,34.5,34.79,988.84,34.63,11.77
2025-03-09,23:27:23,28.6139,77.209,511.9,5.6,16.7,21.67,999.47,80.55,14.53
2025-03-09,23:28:23,28.6139,77.209,507,7.3,10.7,31.84,1011.27,35.54,3.86
2025-03-09,23:29:24,28.6139,77.209,533.1,45.1,58.3,31.51,1018.26,89.81,4.54
2025-03-09,23:30:25,28.6139,77.209,525.1,24.1,40.5,27.86,957.64,60.54,8.17
2025-03-09,23:31:25,28.6139,77.209,525.6,41.4,61.1,35.05,977.36,88.18,13.02
2025-03-09,23:32:26,28.6139,77.209,538.6,12.5,24.4,23.21,977.36,64.15,4.39
2025-03-09,23:33:26,28.6139,77.209,523.5,34,45,27.07,952.65,77.61,5.17
2025-03-09,23:34:27,28.6139,77.209,539.5,23.2,34.1,21.11,1019.22,58.22,1.69
2025-03-09,23:35:28,28.6139,77.209,537.1,11.3,29.1,29.66,965.62,74.27,6.44
2025-03-09,23:36:28,28.6139,77.209,522.2,41.9,48.2,36.12,982.71,53.92,6.87
2025-03-09,23:37:31,28.6139,77.209,512.9,12.1,27.3,26.06,994.29,71.41,4.09
2025-03-09,23:38:31,28.6139,77.209,531.3,46.8,49.2,30,955.01,52.23,0.34
2025-03-09,23:39:32,28.6139,77.209,517.6,16.2,26.9,23.25,1013.01,87.37,14.65
2025-03-09,23:40:33,28.6139,77.209,529,41.6,48.3,37.4,987.84,89.06,12.17
2025-03-09,23:41:33,28.6139,77.209,547.4,11.4,13.5,26.75,981.87,40.69,13.14
2025-03-09,23:42:34,28.6139,77.209,535.9,15.2,22.8,31.94,964.07,33.32,10.28
2025-03-09,23:43:35,28.6139,77.209,525.9,14.4,25.7,37.46,1010.58,53.14,9.34
2025-03-09,23:44:36,28.6139,77.209,532.7,9.8,28.3,29.6,1002.83,88.04,7.28
2025-03-09,23:45:36,28.6139,77.209,520.9,34.8,54.7,23.98,971.9,79.37,9.24
2025-03-09,23:46:37,28.6139,77.209,548.3,30.2,42.8,37.02,1007.61,75.3,4.44
2025-03-09,23:47:38,28.6139,77.209,529.9,21.4,41,32.46,998.75,57.51,1.46
2025-03-09,23:48:38,28.6139,77.209,540.5,14.5,32.6,27.09,1016.86,30.71,1.97
2025-03-09,23:49:39,28.6139,77.209,534.9,23.9,42.8,34.81,951.79,45.3,0.3
2025-03-09,23:50:40,28.6139,77.209,536.1,32.9,37.2,29.86,1004.04,64.49,0.92
2025-03-09,23:51:41,28.6139,77.209,517.6,5.7,21.6,32.99,952.09,72.99,9.2
2025-03-09,23:52:41,28.6139,77.209,512.5,49.4,59.3,29.25,960.99,69.14,10.37
2025-03-09,23:53:42,28.6139,77.209,505.9,26.6,42.6,39.67,1010.44,83.57,8.84
2025-03-09,23:54:43,28.6139,77.209,526.7,23.2,42.1,37,965.29,78.56,1.44
2025-03-09,23:55:43,28.6139,77.209,529,42.5,55.3,21.26,982.29,62.9,1.72
2025-03-09,23:56:44,28.6139,77.209,547.7,36,46.1,23.83,994.39,76.01,9.74
2025-03-09,23:57:45,28.6139,77.209,521.8,32.6,42.9,33.2,998.54,47.15,11.88
2025-03-09,23:58:45,28.6139,77.209,507.6,19.9,30.2,20.65,998.24,74.72,5.96
2025-03-09,23:59:46,28.6139,77.209,518.1,22.8,36.6,22.09,1019.91,73.72,6.4
2025-03-10,00:00:47,28.6139,77.209,508.5,18.7,38.1,24.76,986.46,51.62,9.94
2025-03-10,00:01:47,28.6139,77.209,522.4,48.2,58.3,36.25,980.32,34.15,2.75
2025-03-10,00:02:48,28.6139,77.209,536.9,42.5,48.3,23.54,1010.86,87.27,4.99
2025-03-10,00:03:49,28.6139,77.209,501.2,49.9,65.1,29.31,972.6,59.95,7.33
2025-03-10,00:04:49,28.6139,77.209,515.4,32,40,28.9,995.19,58.47,0.91
2025-03-10,00:05:50,28.6139,77.209,503.1,43.6,52.2,34.99,976.09,76.01,14.86
2025-03-10,00:06:51,28.6139,77.209,525,27.7,47.6,29.38,1007.59,72.69,10.77
2025-03-10,00:07:51,28.6139,77.209,529.6,48,54.9,21.66,998.38,71.76,2.77
2025-03-10,00:08:52,28.6139,77.209,522.9,34,47.4,20.93,1012.13,59.75,9.96
2025-03-10,00:09:53,28.6139,77.209,503.4,16,25,37.66,1011.7,71.09,10.4
2025-03-10,00:10:53,28.6139,77.209,525.9,8,16.7,39.96,1013.8,58.95,8.01
2025-03-10,00:11:54,28.6139,77.209,501.8,28.3,39.5,30.42,993.83,67.93,1.47
2025-03-10,00:12:55,28.6139,77.209,530.1,24.8,41.1,35.43,992.86,77.15,2.59
2025-03-10,00:13:55,28.6139,77.209,510.1,13.7,17.6,28.84,976.12,57.04,5.7
2025-03-10,00:14:56,28.6139,77.209,514.3,40.5,52.6,29.04,1015.69,52.66,4.95
2025-03-10,00:15:57,28.6139,77.209,504.5,12.5,16.1,26.68,1016.51,31.52,2.82
2025-03-10,00:16:57,28.6139,77.209,542.4,41.5,59.4,29.1,981.44,87.37,5.23
2025-03-10,00:17:58,28.6139,77.209,527.2,43.5,46.4,29.94,966.63,38.06,12.55
2025-03-10,00:18:59,28.6139,77.209,534,49.6,55,28.65,1012.25,62.32,10.8
2025-03-10,00:20:00,28.6139,77.209,544.1,8.3,18.9,31.12,1019.25,45.33,14.36
2025-03-10,00:21:00,28.6139,77.209,544.5,5,9.1,22.91,977.52,64.52,13.65
2025-03-10,00:22:01,28.6139,77.209,502.3,29.1,47.4,23.95,1015.05,64.49,11.3
2025-03-10,00:23:02,28.6139,77.209,533.4,18.8,28.1,36.46,988.18,88.24,3.84
2025-03-10,00:24:02,28.6139,77.209,528,10.9,25.8,26,950.67,78.93,8.15
2025-03-10,00:25:03,28.6139,77.209,546.9,39.6,55.4,32.62,966.1,71.08,5.49
2025-03-10,00:26:04,28.6139,77.209,504.9,7.5,21,31.96,959.89,51.79,13.17
2025-03-10,00:27:05,28.6139,77.209,519.3,28.5,38.1,30.93,952.11,43.78,2.54
2025-03-10,00:28:05,28.6139,77.209,507.6,34.8,38.8,37.93,955.25,55.01,2.48
2025-03-10,00:29:06,28.6139,77.209,523.6,45.7,54.7,34.5,961.73,44.44,4.3
2025-03-10,00:30:07,28.6139,77.209,510.9,28.7,39.9,32.2,980.08,30.78,7.84
2025-03-10,00:31:08,28.6139,77.209,525.2,38.3,43,33.64,1015.54,34.91,6.84
2025-03-10,00:32:08,28.6139,77.209,513.8,44.8,62.3,29.72,998.17,46.47,8.23
2025-03-10,00:33:09,28.6139,77.209,531.7,47.3,56.5,24.87,967.47,60.07,8.62
2025-03-10,00:34:10,28.6139,77.209,507.2,45.3,48.7,34.07,1011.78,33.27,11.27
2025-03-10,00:35:11,28.6139,77.209,522,27.1,36,22.63,970.08,40.41,4.82
2025-03-10,00:36:11,28.6139,77.209,505.3,49.8,69.3,36.11,992.64,72.83,9.41
2025-03-10,00:37:12,28.6139,77.209,512.7,37.1,44.4,26.14,967.09,38.83,14.47
2025-03-10,00:38:12,28.6139,77.209,509.9,30.8,39.8,36.54,960.01,70.94,12.87
2025-03-10,00:39:13,28.6139,77.209,539.3,21.4,29.3,27.78,970.62,31.64,8.66
2025-03-10,00:40:14,28.6139,77.209,529.2,10.2,23.9,23.54,1016.53,66.73,4.37
2025-03-10,00:41:14,28.6139,77.209,517.4,29.9,33.9,26.78,1011.14,32.42,8.55
2025-03-10,00:42:15,28.6139,77.209,540.9,41.6,46.6,34.56,952.54,39.18,4.87
2025-03-10,00:43:15,28.6139,77.209,502.9,24.2,41.7,35.36,954.34,44.61,4.81
2025-03-10,00:44:16,28.6139,77.209,518.7,44.9,56.7,39.94,1003.71,66.5,3.4
2025-03-10,00:45:17,28.6139,77.209,517.1,27.6,30,25.28,953.63,75.93,0.97
2025-03-10,00:46:18,28.6139,77.209,529.1,46.9,54.4,21.81,985.52,55.15,14.03
2025-03-10,00:47:18,28.6139,77.209,534.7,39.1,56.6,38.79,975.5,68.36,2.99
2025-03-10,00:48:19,28.6139,77.209,535.6,42.3,56.8,23.71,967.68,56.79,10.87
2025-03-10,00:49:19,28.6139,77.209,502.1,7,21,35.78,976.98,38.69,14.42
2025-03-10,00:50:20,28.6139,77.209,531.7,29.6,37.7,30.52,1017.99,55.27,8.47
2025-03-10,00:51:21,28.6139,77.209,512.2,35,40.2,20.3,1003.34,42.84,5.93
2025-03-10,00:52:21,28.6139,77.209,508.4,18.1,36.9,23.36,1004.45,35.82,5.85
2025-03-10,00:53:22,28.6139,77.209,527.8,42.8,49.5,25.52,1002.94,70.35,6.29
2025-03-10,00:54:23,28.6139,77.209,531.7,26.9,33.7,32.49,995.45,33.89,5.55
2025-03-10,00:55:23,28.6139,77.209,536.6,27.9,44.9,36.54,997.07,72.38,6.7
2025-03-10,00:56:24,28.6139,77.209,543.5,7.9,13.2,30.7,985.01,84.61,3.84
2025-03-10,00:57:25,28.6139,77.209,548,22.6,41.4,38.64,954.22,66.74,7.53
2025-03-10,00:58:25,28.6139,77.209,536.5,21.4,40.9,20.39,1016.92,83.35,0.07
2025-03-10,00:59:26,28.6139,77.209,508.9,48.2,63.3,20.7,974.11,78.6,8.48
2025-03-10,01:00:27,28.6139,77.209,517.2,47.2,52.1,20.08,967.14,35.26,13.78
2025-03-10,01:01:27,28.6139,77.209,520.7,21.5,32.3,37.2,992.23,49.05,6.32
2025-03-10,01:02:28,28.6139,77.209,511.8,27.5,32.8,31.77,991.33,69.57,2.39
2025-03-10,01:03:28,28.6139,77.209,523.4,22.1,37.3,29.19,950.68,48.12,11.4
2025-03-10,01:04:29,28.6139,77.209,521,49.3,59.4,24.57,970.43,38.46,9.05
2025-03-10,01:05:30,28.6139,77.209,515.6,41.5,59,25.38,957.14,60.46,2.16
2025-03-10,01:06:30,28.6139,77.209,502.8,23,29.7,31.36,953.05,62.16,8.93
2025-03-10,01:07:31,28.6139,77.209,507.6,45.9,63.4,29.97,1010.16,45.32,7
2025-03-10,01:08:32,28.6139,77.209,541.6,20.9,27.7,25.82,978.66,82.95,13.84
2025-03-10,01:09:33,28.6139,77.209,538.2,35.7,43.3,31.93,985.9,75.08,10.51
2025-03-10,01:10:33,28.6139,77.209,548.7,5.5,10.5,38.96,977.93,64.95,13.86
2025-03-10,01:11:34,28.6139,77.209,519.6,12.8,16.7,25.45,1011.44,88.88,8.07
2025-03-10,01:12:35,28.6139,77.209,526.7,44.3,61.2,38.38,957.93,83.7,3.49
2025-03-10,01:13:36,28.6139,77.209,544.8,32.5,45,22.48,1010.78,64.68,6.27
2025-03-10,01:14:36,28.6139,77.209,508.7,49.3,63.5,35.18,967.95,52.79,12.91
2025-03-10,01:15:37,28.6139,77.209,515.7,20.3,33.7,37.16,985.54,58.23,14.32
2025-03-10,01:16:37,28.6139,77.209,538.5,16.6,21.3,35.88,1001.51,67.6,6.18
2025-03-10,01:17:38,28.6139,77.209,507,25.3,37.9,30.26,982.99,72.47,12.52
2025-03-10,01:18:39,28.6139,77.209,538.5,16.2,27.2,22.84,990.85,88.87,3.42
2025-03-10,01:19:40,28.6139,77.209,523.7,48.5,66.6,21.33,1002.23,45.2,7.56
2025-03-10,01:20:41,28.6139,77.209,545.7,34.1,53.2,28.18,954.77,58.72,10.58
2025-03-10,01:21:41,28.6139,77.209,513.7,18.6,30.7,34.48,987.91,73.92,2.38
2025-03-10,01:22:42,28.6139,77.209,534,26.4,30.2,21.63,951.11,69.22,12.53
2025-03-10,01:23:42,28.6139,77.209,537.3,33.7,42,21.22,964.93,50.42,2.97
2025-03-10,01:24:43,28.6139,77.209,510.6,29.6,49.3,28.46,1015.69,84.66,12.22
2025-03-10,01:25:44,28.6139,77.209,527.2,47.8,67.6,25.49,1002.02,88.99,7.79
2025-03-10,01:26:44,28.6139,77.209,509.1,11.2,24.7,26.2,980,48.62,12.47
2025-03-10,01:27:45,28.6139,77.209,527.9,32.9,42.6,35.67,984.81,67.33,1.78
2025-03-10,01:28:46,28.6139,77.209,545.8,34.4,54.1,26.76,1004.76,70.79,13.26
2025-03-10,01:29:47,28.6139,77.209,515,29.7,33.9,25.49,1009.01,85.01,0.64
